Title,Global Version,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Genre_genre
Terrace House: Aloha State: Part 1 // テラスハウス Aloha State: Part 1,Yes,2016-10-31,600000,1103.0,7.4,"['Drama', 'Reality-TV']","camera,japanese reality show,terrace,aloha,hawaii",Terrace House: Aloha State focuses on six young people living in beautiful Hawaii. The camera crew follows the cast 24 hours-a-day to capture events in their lives as each pursues their dream.,Reality-TV
Terrace House: Aloha State: Part 2 // テラスハウス Aloha State: Part 2,Yes,2017-01-09,600000,1103.0,7.4,"['Drama', 'Reality-TV']","camera,japanese reality show,terrace,aloha,hawaii",Terrace House: Aloha State focuses on six young people living in beautiful Hawaii. The camera crew follows the cast 24 hours-a-day to capture events in their lives as each pursues their dream.,Drama
Terrace House: Aloha State: Part 2 // テラスハウス Aloha State: Part 2,Yes,2017-01-09,600000,1103.0,7.4,"['Drama', 'Reality-TV']","camera,japanese reality show,terrace,aloha,hawaii",Terrace House: Aloha State focuses on six young people living in beautiful Hawaii. The camera crew follows the cast 24 hours-a-day to capture events in their lives as each pursues their dream.,Reality-TV
Terrace House: Aloha State: Part 3 // テラスハウス Aloha State: Part 3,Yes,2017-03-20,600000,1103.0,7.4,"['Drama', 'Reality-TV']","camera,japanese reality show,terrace,aloha,hawaii",Terrace House: Aloha State focuses on six young people living in beautiful Hawaii. The camera crew follows the cast 24 hours-a-day to capture events in their lives as each pursues their dream.,Drama
Terrace House: Aloha State: Part 3 // テラスハウス Aloha State: Part 3,Yes,2017-03-20,600000,1103.0,7.4,"['Drama', 'Reality-TV']","camera,japanese reality show,terrace,aloha,hawaii",Terrace House: Aloha State focuses on six young people living in beautiful Hawaii. The camera crew follows the cast 24 hours-a-day to capture events in their lives as each pursues their dream.,Reality-TV
The 3rd Eye // Mata Batin,No,2018-09-27,600000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Apprentice: ONE Championship Edition: Season 1,No,2022-02-01,600000,46265.23757763975,6.6,['Documentary'],"formula 1,f1,motorsport,season review,year in title","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
The Boys in the Band,Yes,2020-09-30,600000,17477.0,6.8,['Drama'],"gay interest,gay,homosexual,homosexuality,male frontal nudity","At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",Drama
The Claus Family 2 // De Familie Claus 2,Yes,2021-12-07,600000,834.0,5.5,"['Comedy', 'Family', 'Fantasy']","christmas,sequel,second part,holiday,santa claus","Jules Claus has embraced Christmas again and is getting ready for the busiest time of the year together with grandpa Noël. Everything seems to go according to plan, until Jules receives a very special letter with an intriguing que...",Comedy
The Claus Family 2 // De Familie Claus 2,Yes,2021-12-07,600000,834.0,5.5,"['Comedy', 'Family', 'Fantasy']","christmas,sequel,second part,holiday,santa claus","Jules Claus has embraced Christmas again and is getting ready for the busiest time of the year together with grandpa Noël. Everything seems to go according to plan, until Jules receives a very special letter with an intriguing que...",Family
The Claus Family 2 // De Familie Claus 2,Yes,2021-12-07,600000,834.0,5.5,"['Comedy', 'Family', 'Fantasy']","christmas,sequel,second part,holiday,santa claus","Jules Claus has embraced Christmas again and is getting ready for the busiest time of the year together with grandpa Noël. Everything seems to go according to plan, until Jules receives a very special letter with an intriguing que...",Fantasy
The Get Down: Part 2,Yes,2017-04-07,600000,360768.0,6.5,"['Action', 'Adventure', 'Sci-Fi']","dystopia,rebellion,revolution,brainwashing,execution","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Action
The Get Down: Part 2,Yes,2017-04-07,600000,360768.0,6.5,"['Action', 'Adventure', 'Sci-Fi']","dystopia,rebellion,revolution,brainwashing,execution","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Adventure
The Get Down: Part 2,Yes,2017-04-07,600000,360768.0,6.5,"['Action', 'Adventure', 'Sci-Fi']","dystopia,rebellion,revolution,brainwashing,execution","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Sci-Fi
The Legend of Cocaine Island,Yes,2019-03-29,600000,3504.0,6.3,['Documentary'],treasure,A desperate man goes on a buried treasure hunt for $2 million worth of cocaine.,Documentary
The Magic School Bus Rides Again Kids In Space,Yes,2020-08-07,600000,99.0,6.3,"['Animation', 'Adventure', 'Comedy']","tv special,stand up comedy,stand up comedy special",The Magic School Bus kids blast into orbit and onto the International Space Station only to find themselves on the run from a giant tardigrade.,Animation
The Magic School Bus Rides Again Kids In Space,Yes,2020-08-07,600000,99.0,6.3,"['Animation', 'Adventure', 'Comedy']","tv special,stand up comedy,stand up comedy special",The Magic School Bus kids blast into orbit and onto the International Space Station only to find themselves on the run from a giant tardigrade.,Adventure
The Magic School Bus Rides Again Kids In Space,Yes,2020-08-07,600000,99.0,6.3,"['Animation', 'Adventure', 'Comedy']","tv special,stand up comedy,stand up comedy special",The Magic School Bus kids blast into orbit and onto the International Space Station only to find themselves on the run from a giant tardigrade.,Comedy
The Magic School Bus Rides Again The Frizz Connection,Yes,2020-10-20,600000,51.0,5.4,"['Animation', 'Short', 'Adventure']","tv special,stand up comedy,stand up comedy special","A lightning separates the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus.",Animation
The Magic School Bus Rides Again The Frizz Connection,Yes,2020-10-20,600000,51.0,5.4,"['Animation', 'Short', 'Adventure']","tv special,stand up comedy,stand up comedy special","A lightning separates the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus.",Short
The Magic School Bus Rides Again The Frizz Connection,Yes,2020-10-20,600000,51.0,5.4,"['Animation', 'Short', 'Adventure']","tv special,stand up comedy,stand up comedy special","A lightning separates the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus.",Adventure
The Mr. Peabody and Sherman Show: Season 3,No,2016-10-21,600000,535.0,5.7,"['Animation', 'Adventure', 'Comedy']","time machine,cartoon dog,mr. peabody character,historical figure,spoof","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Animation
The Mr. Peabody and Sherman Show: Season 3,No,2016-10-21,600000,535.0,5.7,"['Animation', 'Adventure', 'Comedy']","time machine,cartoon dog,mr. peabody character,historical figure,spoof","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Adventure
The Mr. Peabody and Sherman Show: Season 3,No,2016-10-21,600000,535.0,5.7,"['Animation', 'Adventure', 'Comedy']","time machine,cartoon dog,mr. peabody character,historical figure,spoof","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Mr. Peabody and Sherman Show: Season 4,No,2017-04-21,600000,535.0,5.7,"['Animation', 'Adventure', 'Comedy']","time machine,cartoon dog,mr. peabody character,historical figure,spoof","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Animation
The Mr. Peabody and Sherman Show: Season 4,No,2017-04-21,600000,535.0,5.7,"['Animation', 'Adventure', 'Comedy']","time machine,cartoon dog,mr. peabody character,historical figure,spoof","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Adventure
The Mr. Peabody and Sherman Show: Season 4,No,2017-04-21,600000,535.0,5.7,"['Animation', 'Adventure', 'Comedy']","time machine,cartoon dog,mr. peabody character,historical figure,spoof","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Rachel Divide,Yes,2018-04-27,600000,2750.0,6.3,['Documentary'],"social,naacp,spokane washington,white person disguised as black person,race relations",Rachel Dolezal becomes a social phenomenon when she passes herself off as an African American and becomes the head of her local N.A.A.C.P. chapter.,Documentary
The Short Game,Yes,2013-12-12,600000,1699.0,7.3,"['Documentary', 'Sport']","golf sport,reenactment,sports documentary,golfer,golf",The best 7 year old golfers from around the world descend on the world famous Pinehurst Golf course in North Carolina to determine the next world champion and who might become golf&apos;s next phenomenon. Most of these young prodigies ...,Documentary
The Short Game,Yes,2013-12-12,600000,1699.0,7.3,"['Documentary', 'Sport']","golf sport,reenactment,sports documentary,golfer,golf",The best 7 year old golfers from around the world descend on the world famous Pinehurst Golf course in North Carolina to determine the next world champion and who might become golf&apos;s next phenomenon. Most of these young prodigies ...,Sport
The Silent War // Sordo,No,2020-02-03,600000,774.0,5.5,"['Action', 'Drama']",escape,A rebel revolutionary against Franquist&apos;s dictatorship who turns deaf after a failed sabotage tries to escape from the military forces who prosecute him.,Action
The Silent War // Sordo,No,2020-02-03,600000,774.0,5.5,"['Action', 'Drama']",escape,A rebel revolutionary against Franquist&apos;s dictatorship who turns deaf after a failed sabotage tries to escape from the military forces who prosecute him.,Drama
The Three Deaths of Marisela Escobedo // Las tres muertes de Marisela Escobedo,Yes,2020-10-14,600000,1924.0,8.2,"['Documentary', 'Crime']","mexico,juarez mexico,femicide,murder,juarez",Follows a mother&apos;s tireless crusade to jail her daughter&apos;s murderer after Mexico&apos;s justice system failed to do so.,Documentary
The Three Deaths of Marisela Escobedo // Las tres muertes de Marisela Escobedo,Yes,2020-10-14,600000,1924.0,8.2,"['Documentary', 'Crime']","mexico,juarez mexico,femicide,murder,juarez",Follows a mother&apos;s tireless crusade to jail her daughter&apos;s murderer after Mexico&apos;s justice system failed to do so.,Crime
"To Each, Her Own // Les goûts et les couleurs",Yes,2018-06-24,600000,140.0,6.2,"['Drama', 'Romance']","lesbian couple,coming out to family,lesbian relationship,lesbian love,female protagonist","Jess meets Casey, a very openly gay woman and quickly the girls form a strong romantic bond which forces Jess to come to terms with her true sexuality; risking her family and hurting her best friend/husband.",Drama
"To Each, Her Own // Les goûts et les couleurs",Yes,2018-06-24,600000,140.0,6.2,"['Drama', 'Romance']","lesbian couple,coming out to family,lesbian relationship,lesbian love,female protagonist","Jess meets Casey, a very openly gay woman and quickly the girls form a strong romantic bond which forces Jess to come to terms with her true sexuality; risking her family and hurting her best friend/husband.",Romance
True: Grabbleapple Harvest,Yes,2019-11-01,600000,515.0,7.1,"['Animation', 'Short', 'Adventure']","reference to halloween,mask,candy,pumpkin,trick or treat",Fearless eight-year old guardian True uses wishes from the Wishing Tree to help protect the citizens of the colorful land of the Rainbow Kingdom.,Animation
True: Grabbleapple Harvest,Yes,2019-11-01,600000,515.0,7.1,"['Animation', 'Short', 'Adventure']","reference to halloween,mask,candy,pumpkin,trick or treat",Fearless eight-year old guardian True uses wishes from the Wishing Tree to help protect the citizens of the colorful land of the Rainbow Kingdom.,Short
True: Grabbleapple Harvest,Yes,2019-11-01,600000,515.0,7.1,"['Animation', 'Short', 'Adventure']","reference to halloween,mask,candy,pumpkin,trick or treat",Fearless eight-year old guardian True uses wishes from the Wishing Tree to help protect the citizens of the colorful land of the Rainbow Kingdom.,Adventure
Two Distant Strangers,Yes,2021-04-09,600000,18988.0,6.9,"['Short', 'Drama', 'Sci-Fi']","time loop,racist cop,dog,police brutality,black man",A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,Short
Two Distant Strangers,Yes,2021-04-09,600000,18988.0,6.9,"['Short', 'Drama', 'Sci-Fi']","time loop,racist cop,dog,police brutality,black man",A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,Drama
Two Distant Strangers,Yes,2021-04-09,600000,18988.0,6.9,"['Short', 'Drama', 'Sci-Fi']","time loop,racist cop,dog,police brutality,black man",A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,Sci-Fi
Ugly Delicious: Season 2,Yes,2020-03-06,600000,46265.23757763975,6.6,['Reality-TV'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Reality-TV
Ultras,Yes,2020-03-20,600000,5342.0,6.2,['Drama'],"naples italy,naples,calcio,soccer,ultras","Naples. At almost fifty years old Sandro is the leader of the Apache, a group of ultras with whom he has spent his whole life at the stadium: a life of violence, clashes, passions, and unshakable values. Now that a hooligan preven...",Drama
Voices of Fire: Season 1,Yes,2020-11-20,600000,46265.23757763975,6.6,"['Action', 'Adventure', 'Drama']","planet,moon,space,galaxy,young","When a peaceful settlement on the edge of a distant moon finds itself threatened by the armies of a tyrannical ruling force, a mysterious stranger living among its villagers becomes their best hope for survival.",Action
Voices of Fire: Season 1,Yes,2020-11-20,600000,46265.23757763975,6.6,"['Action', 'Adventure', 'Drama']","planet,moon,space,galaxy,young","When a peaceful settlement on the edge of a distant moon finds itself threatened by the armies of a tyrannical ruling force, a mysterious stranger living among its villagers becomes their best hope for survival.",Adventure
Voices of Fire: Season 1,Yes,2020-11-20,600000,46265.23757763975,6.6,"['Action', 'Adventure', 'Drama']","planet,moon,space,galaxy,young","When a peaceful settlement on the edge of a distant moon finds itself threatened by the armies of a tyrannical ruling force, a mysterious stranger living among its villagers becomes their best hope for survival.",Drama
Waffles + Mochi's Restaurant: Season 1,Yes,2022-10-17,600000,67.0,7.0,['Family'],"tv special,stand up comedy,stand up comedy special","Waffles and Mochi open their very own restaurant; as chefs, the two taste-buddies serve up sweet, salty and spicy dishes inspired by the ingredients from their travels.",Family
Why Are You Like This: Season 1,Yes,2021-04-16,600000,46265.23757763975,6.6,"['Short', 'Comedy']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Why Are You Like This: Season 1,Yes,2021-04-16,600000,46265.23757763975,6.6,"['Short', 'Comedy']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Wormwood: Chapters 1-6,Yes,2017-12-15,600000,46265.23757763975,6.6,"['Short', 'Comedy', 'Thriller']","tv special,stand up comedy,stand up comedy special","The first six segments of &apos;Genre Studies,&apos; a holistic project that experiments with telling film stories in miniature, often in a single shot. Both minimalist and maximalist, it simplifies the form of film genres while simultaneou...",Short
Wormwood: Chapters 1-6,Yes,2017-12-15,600000,46265.23757763975,6.6,"['Short', 'Comedy', 'Thriller']","tv special,stand up comedy,stand up comedy special","The first six segments of &apos;Genre Studies,&apos; a holistic project that experiments with telling film stories in miniature, often in a single shot. Both minimalist and maximalist, it simplifies the form of film genres while simultaneou...",Comedy
Wormwood: Chapters 1-6,Yes,2017-12-15,600000,46265.23757763975,6.6,"['Short', 'Comedy', 'Thriller']","tv special,stand up comedy,stand up comedy special","The first six segments of &apos;Genre Studies,&apos; a holistic project that experiments with telling film stories in miniature, often in a single shot. Both minimalist and maximalist, it simplifies the form of film genres while simultaneou...",Thriller
Your Name Engraved Herein // 刻在你心底的名字,Yes,2020-12-23,600000,7482.0,7.3,"['Drama', 'Romance']","gay teenager,gay kiss,homophobia,boarding school,falling in love","In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",Drama
Your Name Engraved Herein // 刻在你心底的名字,Yes,2020-12-23,600000,7482.0,7.3,"['Drama', 'Romance']","gay teenager,gay kiss,homophobia,boarding school,falling in love","In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",Romance
Ẹlẹṣin Ọba: The King's Horseman,Yes,2022-11-04,600000,437.0,4.4,"['Adventure', 'Drama', 'History']","ritual,suicide,based on stage play,character name as title,year 1943","After his king dies, a horseman must sacrifice himself to serve his ruler in the afterlife but sudden distractions lead to unexpected tragedy.",Adventure
Ẹlẹṣin Ọba: The King's Horseman,Yes,2022-11-04,600000,437.0,4.4,"['Adventure', 'Drama', 'History']","ritual,suicide,based on stage play,character name as title,year 1943","After his king dies, a horseman must sacrifice himself to serve his ruler in the afterlife but sudden distractions lead to unexpected tragedy.",Drama
Ẹlẹṣin Ọba: The King's Horseman,Yes,2022-11-04,600000,437.0,4.4,"['Adventure', 'Drama', 'History']","ritual,suicide,based on stage play,character name as title,year 1943","After his king dies, a horseman must sacrifice himself to serve his ruler in the afterlife but sudden distractions lead to unexpected tragedy.",History
37 Seconds // 37セカンズ,No,2020-01-31,500000,3054.0,7.4,['Drama'],"cerebral palsy,disability,wheelchair,artist,male prostitute","Yuma is a young Japanese woman with cerebral palsy. Torn between her obligations towards her family and her dream to become a manga artist, she struggles to lead a self-determined life.",Drama
45 rpm: Season 1 // 45 revoluciones: Temporada 1,No,2019-08-15,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
A Go! Go! Cory Carson Summer Camp,Yes,2020-08-04,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
A Little Help with Carol Burnett: Season 1,Yes,2018-05-04,500000,253.0,6.3,['Talk-Show'],"advice,non fiction","With some help from Carol Burnett, kids dish out advice to celebrities and everyday people alike in front of a live audience.",Talk-Show
A Secret Love,Yes,2020-04-29,500000,4819.0,7.8,"['Documentary', 'Biography', 'Drama']","love,timeframe 1940s,baseball,1940s,year 1947","Falling in love in 1947, two women -- Pat Henschel and pro baseball player Terry Donahue -- begin a 65-year journey of love and overcoming prejudice.",Documentary
A Secret Love,Yes,2020-04-29,500000,4819.0,7.8,"['Documentary', 'Biography', 'Drama']","love,timeframe 1940s,baseball,1940s,year 1947","Falling in love in 1947, two women -- Pat Henschel and pro baseball player Terry Donahue -- begin a 65-year journey of love and overcoming prejudice.",Biography
A Secret Love,Yes,2020-04-29,500000,4819.0,7.8,"['Documentary', 'Biography', 'Drama']","love,timeframe 1940s,baseball,1940s,year 1947","Falling in love in 1947, two women -- Pat Henschel and pro baseball player Terry Donahue -- begin a 65-year journey of love and overcoming prejudice.",Drama
A Sun // 陽光普照 // 阳光普照,Yes,2020-01-24,500000,9783.0,7.6,"['Crime', 'Drama']","suicide,father son relationship,jail,pregnancy,coercion","A family of four fractures under the weight of unmet expectations, unexpected tragedy, and uncompromising pride.",Crime
A Sun // 陽光普照 // 阳光普照,Yes,2020-01-24,500000,9783.0,7.6,"['Crime', 'Drama']","suicide,father son relationship,jail,pregnancy,coercion","A family of four fractures under the weight of unmet expectations, unexpected tragedy, and uncompromising pride.",Drama
A Taiwanese Tale of Two Cities: Season 1 // 雙城故事: 第 1 季 // 双城故事: 第 1 季,Yes,2018-09-01,500000,46265.23757763975,6.6,['Documentary'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
Afonso Padilha: Classless // Afonso Padilha: Alma de Pobre,Yes,2020-09-03,500000,255.0,6.8,['Comedy'],"tv special,brazilian stand up comedy,brazilian comedian,stand up comedy,stand up comedy special",Brazilian comedian Afonso Padilha dives into his humble beginnings and digs out hilarious stories about his childhood in this very personal set.,Comedy
Amy Schumer Growing,Yes,2019-03-19,500000,4380.0,5.5,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Babylon Berlin: Season 2,No,2018-01-30,500000,10.0,6.2,"['Documentary', 'Short', 'War']","year 1945,1940s,20th century,berlin germany,world war two","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
Babylon Berlin: Season 2,No,2018-01-30,500000,10.0,6.2,"['Documentary', 'Short', 'War']","year 1945,1940s,20th century,berlin germany,world war two","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Babylon Berlin: Season 2,No,2018-01-30,500000,10.0,6.2,"['Documentary', 'Short', 'War']","year 1945,1940s,20th century,berlin germany,world war two","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",War
Bangkok Love Stories: Innocence: Season 1 // Bangkok รัก Stories: ไม่เดียงสา: ซีซั่น 1,No,2018-11-14,500000,241.0,6.7,['Romance'],"group,lgbt romance,lgbt,gay male lead,gay romance","From a teenage parkour enthusiast to a bawdy widow, an eclectic group of characters find romance in Bangkok&apos;s glittering Silom district.",Romance
Better Days // 少年的你,No,2019-12-19,500000,12264.0,7.6,"['Crime', 'Drama', 'Romance']",friendship,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Crime
Better Days // 少年的你,No,2019-12-19,500000,12264.0,7.6,"['Crime', 'Drama', 'Romance']",friendship,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Drama
Better Days // 少年的你,No,2019-12-19,500000,12264.0,7.6,"['Crime', 'Drama', 'Romance']",friendship,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Romance
Bill Nye Saves the World: Season 3,Yes,2018-05-11,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Buddi: Season 2,No,2020-09-11,500000,38.0,8.3,['Romance'],"tv special,stand up comedy,stand up comedy special",Camp Buddy: Scoutmasters&apos; Season is a BL Visual Novel that features the story of Scoutmaster Yoshinori Nagira after the events of &apos;Camp Buddy.&apos; Summer has finally ended but it marks a new beginning for Camp Buddy. Follow the story...,Romance
Buddy Thunderstruck: Season 1,Yes,2017-03-10,500000,100.0,4.7,"['Family', 'Animation', 'Short']","surrealism,cookie,looney tunes,buddy,character name in title",Buddy must battle a group of natives who have kidnapped his girlfriend.,Family
Buddy Thunderstruck: Season 1,Yes,2017-03-10,500000,100.0,4.7,"['Family', 'Animation', 'Short']","surrealism,cookie,looney tunes,buddy,character name in title",Buddy must battle a group of natives who have kidnapped his girlfriend.,Animation
Buddy Thunderstruck: Season 1,Yes,2017-03-10,500000,100.0,4.7,"['Family', 'Animation', 'Short']","surrealism,cookie,looney tunes,buddy,character name in title",Buddy must battle a group of natives who have kidnapped his girlfriend.,Short
Burning Sands,Yes,2017-03-10,500000,3020.0,6.0,['Drama'],"tv special,stand up comedy,stand up comedy special","Deep into Hell Week, a favored pledgee is torn between honoring his code of silence or standing up against the intensifying violence of underground hazing.",Drama
Call My Agent Bollywood: Season 1 // कॉल माय एजेंट बॉलीवुड: सीज़न 1,No,2021-10-29,500000,6342.0,5.8,"['Comedy', 'Drama']","remake,bollywood,agent,talent,india","From pulling off casting coups to calming celebrity egos, the drama never stops for four Mumbai talent agents hustling to save their sinking company.",Comedy
Call My Agent Bollywood: Season 1 // कॉल माय एजेंट बॉलीवुड: सीज़न 1,No,2021-10-29,500000,6342.0,5.8,"['Comedy', 'Drama']","remake,bollywood,agent,talent,india","From pulling off casting coups to calming celebrity egos, the drama never stops for four Mumbai talent agents hustling to save their sinking company.",Drama
Castle and Castle: Season 2,Yes,2021-09-15,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Charlie's Colorforms City: Snowy Stories,Yes,2021-11-30,500000,165.0,6.6,"['Animation', 'Adventure', 'Comedy']","audience,education,character name as title,singing,children",Charlie introduces the audience to a colorful cast of characters while taking them on an imaginative journey.,Animation
Charlie's Colorforms City: Snowy Stories,Yes,2021-11-30,500000,165.0,6.6,"['Animation', 'Adventure', 'Comedy']","audience,education,character name as title,singing,children",Charlie introduces the audience to a colorful cast of characters while taking them on an imaginative journey.,Adventure
Charlie's Colorforms City: Snowy Stories,Yes,2021-11-30,500000,165.0,6.6,"['Animation', 'Adventure', 'Comedy']","audience,education,character name as title,singing,children",Charlie introduces the audience to a colorful cast of characters while taking them on an imaginative journey.,Comedy
Chef's Table: Volume 4: Pastry,Yes,2018-04-13,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Chelsea: Season 2 (2017),No,2017-04-14,500000,46265.23757763975,6.6,['Documentary'],"year in title,2010s,2000s,2020s,number in title","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
Churchill’s Secret Agents: The New Recruits: Season 1,Yes,2018-06-29,500000,635.0,7.7,"['Documentary', 'History', 'Reality-TV']","tv mini series,british history,world war two,covert operation,military training","Immersive history series focusing on one of World War II&apos;s most covert organisations, Britain&apos;s Special Operations Executive. A group of modern-day volunteers undertake the SOE agent training programme.",Documentary
Churchill’s Secret Agents: The New Recruits: Season 1,Yes,2018-06-29,500000,635.0,7.7,"['Documentary', 'History', 'Reality-TV']","tv mini series,british history,world war two,covert operation,military training","Immersive history series focusing on one of World War II&apos;s most covert organisations, Britain&apos;s Special Operations Executive. A group of modern-day volunteers undertake the SOE agent training programme.",History
Churchill’s Secret Agents: The New Recruits: Season 1,Yes,2018-06-29,500000,635.0,7.7,"['Documentary', 'History', 'Reality-TV']","tv mini series,british history,world war two,covert operation,military training","Immersive history series focusing on one of World War II&apos;s most covert organisations, Britain&apos;s Special Operations Executive. A group of modern-day volunteers undertake the SOE agent training programme.",Reality-TV
Cooked: Limited Series,Yes,2016-02-19,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Counterpunch,Yes,2017-06-16,500000,793.0,4.8,"['Action', 'Biography', 'Drama']","boxing,boxing sport,boxer,young","A young boxer, Emilio, from the wrong side of the tracks with big dreams of winning the Golden Gloves boxing championship, finds himself at a cross roads after being locked up.",Action
Counterpunch,Yes,2017-06-16,500000,793.0,4.8,"['Action', 'Biography', 'Drama']","boxing,boxing sport,boxer,young","A young boxer, Emilio, from the wrong side of the tracks with big dreams of winning the Golden Gloves boxing championship, finds himself at a cross roads after being locked up.",Biography
